player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Ian Struyf;Mechelen;2526;BEL-Belgian Pro League;BEL;DF;17;2007;11;6;427;4,7;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;17;2007;4,7;0;1;0;0,0;0,21;0,0;0,0;;0;0;BEL;DF;17;2007;11;427;39;11,9;4,7;6;63;0;5;10;16;2,0;6;2;4;0,84;1,33;BEL;DF;17;2007;4,7;2;0;0;3;2;0;1;11;5;0;;;;;;;;;;;;;;;;;;;;;;;
José Marsà;Mechelen;2526;BEL-Belgian Pro League;ESP;DF,MF;23;2002;33;28;2591;28,8;1;2;3;1;0;0;4;0;0,03;0,07;0,1;0,03;0,1;ESP;DF,MF;23;2002;28,8;1;15;3;20,0;0,52;0,1;0,07;0,33;0;0;ESP;DF,MF;23;2002;33;2591;79;72,0;28,8;28;88;22;5;26;1;1,21;29;46;-17;-0,59;-0,95;ESP;DF,MF;23;2002;28,8;4;0;0;20;26;7;37;36;26;0;;;;;;;;;;;;;;;;;;;;;;;
Keano Vanrafelghem;Mechelen;2526;BEL-Belgian Pro League;BEL;FW,MF;21;2003;16;5;525;5,8;3;0;3;3;0;0;3;0;0,51;0,0;0,51;0,51;0,51;BEL;FW,MF;21;2003;5,8;3;10;4;40,0;1,71;0,69;0,3;0,75;0;0;BEL;FW,MF;21;2003;16;525;33;14,6;5,8;5;66;0;11;18;6;0,94;11;9;2;0,34;0,78;BEL;FW,MF;21;2003;5,8;3;0;0;3;8;1;11;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Kerim Mrabti;Mechelen;2526;BEL-Belgian Pro League;SWE;MF,FW;31;1994;33;28;2285;25,4;5;3;8;5;0;0;5;0;0,2;0,12;0,32;0,2;0,32;SWE;MF,FW;31;1994;25,4;5;30;10;33,3;1,18;0,39;0,17;0,5;0;0;SWE;MF,FW;31;1994;33;2285;69;63,5;25,4;28;77;8;5;25;1;1,36;32;42;-10;-0,39;-0,19;SWE;MF,FW;31;1994;25,4;5;0;0;30;18;1;25;23;16;0;;;;;;;;;;;;;;;;;;;;;;;
Lion Lauberbach;Mechelen;2526;BEL-Belgian Pro League;GER;FW;27;1998;22;21;1866;20,7;6;1;7;6;0;0;4;0;0,29;0,05;0,34;0,29;0,34;GER;FW;27;1998;20,7;6;48;25;52,1;2,32;1,21;0,13;0,24;0;0;GER;FW;27;1998;22;1866;85;51,8;20,7;21;87;15;1;45;0;1,45;24;22;2;0,1;0,88;GER;FW;27;1998;20,7;4;0;0;20;30;12;10;0;7;0;;;;;;;;;;;;;;;;;;;;;;;
Lovro Golič;Mechelen;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SVN;DF;19;2006;0;;;;;0;;0;0;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maksim Kirejeŭ;Mechelen;2526;BEL-Belgian Pro League;BLR;FW;21;2004;13;3;295;3,3;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BLR;FW;21;2004;3,3;0;5;1;20,0;1,53;0,31;0,0;0,0;0;0;BLR;FW;21;2004;13;295;23;8,2;3,3;3;65;0;10;10;3;0,77;1;5;-4;-1,22;-0,98;BLR;FW;21;2004;3,3;1;0;0;7;9;0;10;5;6;0;;;;;;;;;;;;;;;;;;;;;;;
Massimo Decoene;Mechelen;2526;BEL-Belgian Pro League;BEL;DF;21;2004;8;2;242;2,7;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;21;2004;2,7;0;2;2;100,0;0,74;0,74;0,0;0,0;0;0;BEL;DF;21;2004;8;242;30;6,7;2,7;2;90;2;6;10;23;1,75;2;9;-7;-2,6;-2,44;BEL;DF;21;2004;2,7;4;0;0;4;1;0;2;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Mathis Servais;Mechelen;2526;BEL-Belgian Pro League;BEL;MF;20;2004;32;32;2788;31,0;2;4;6;2;0;0;5;0;0,06;0,13;0,19;0,06;0,19;BEL;MF;20;2004;31,0;2;41;11;26,8;1,32;0,36;0,05;0,18;0;0;BEL;MF;20;2004;32;2788;87;77,4;31,0;32;87;22;0;;1;1,16;36;48;-12;-0,39;-0,28;BEL;MF;20;2004;31,0;5;0;0;24;31;5;145;22;32;0;;;;;;;;;;;;;;;;;;;;;;;
Mauro Lenaerts;Mechelen;2526;BEL-Belgian Pro League;BEL;MF;17;2007;2;0;18;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;17;2007;0,2;0;1;0;0,0;5,0;0,0;0,0;;0;0;BEL;MF;17;2007;2;18;9;0,5;0,2;0;;0;2;9;2;0,0;0;2;-2;-10,0;-9,72;BEL;MF;17;2007;0,2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Moncef Zekri;Mechelen;2526;BEL-Belgian Pro League;MAR;MF;16;2008;16;11;824;9,2;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;MAR;MF;16;2008;9,2;0;7;4;57,1;0,76;0,44;0,0;0,0;0;0;MAR;MF;16;2008;16;824;52;22,9;9,2;11;67;1;5;17;6;1,63;9;7;2;0,22;0,7;MAR;MF;16;2008;9,2;1;0;0;12;8;0;22;15;12;0;;;;;;;;;;;;;;;;;;;;;;;
Mory Konaté;Mechelen;2526;BEL-Belgian Pro League;GUI;DF;31;1993;30;23;2005;22,3;2;1;3;2;0;0;7;0;0,09;0,04;0,13;0,09;0,13;GUI;DF;31;1993;22,3;2;13;5;38,5;0,58;0,22;0,15;0,4;0;0;GUI;DF;31;1993;30;2005;67;55,7;22,3;23;84;17;7;11;7;1,3;28;35;-7;-0,31;0,02;GUI;DF;31;1993;22,3;7;0;0;34;19;0;1;29;22;0;;;;;;;;;;;;;;;;;;;;;;;
Myron van Brederode;Mechelen;2526;BEL-Belgian Pro League;NED;FW,MF;22;2003;34;32;2833;31,5;9;5;14;8;1;1;2;0;0,29;0,16;0,44;0,25;0,41;NED;FW,MF;22;2003;31,5;9;41;17;41,5;1,3;0,54;0,22;0,53;1;1;NED;FW,MF;22;2003;34;2833;83;78,7;31,5;32;87;22;2;19;0;1,18;35;49;-14;-0,44;-0,56;NED;FW,MF;22;2003;31,5;2;0;0;15;46;2;128;14;19;0;;;;;;;;;;;;;;;;;;;;;;;
Nacho Miras;Mechelen;2526;BEL-Belgian Pro League;ESP;GK;28;1997;33;33;2925;32,5;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;28;1997;32,5;0;0;0;;0,0;0,0;;;0;0;ESP;GK;28;1997;33;2925;89;81,3;32,5;33;89;32;0;;5;1,21;37;49;-12;-0,37;-0,24;ESP;GK;28;1997;32,5;2;0;0;0;8;0;0;0;0;0;ESP;GK;28;1997;33;33;2925;32,5;49;1,51;186;136;73,7;10;10;13;8;24,2;10;8;2;0;20,0
Nikola Storm;Mechelen;2526;BEL-Belgian Pro League;BEL;FW;30;1994;1;1;72;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;FW;30;1994;0,8;0;0;0;;0,0;0,0;;;0;0;BEL;FW;30;1994;1;72;72;2,0;0,8;1;72;0;0;;1;1,0;1;0;1;1,25;1,61;BEL;FW;30;1994;0,8;0;0;0;0;0;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Ortwin De Wolf;Mechelen;2526;BEL-Belgian Pro League;BEL;GK;28;1997;8;7;675;7,5;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;28;1997;7,5;0;0;0;;0,0;0,0;;;0;0;BEL;GK;28;1997;8;675;84;18,8;7,5;7;90;7;1;45;12;1,5;11;12;-1;-0,13;0,24;BEL;GK;28;1997;7,5;1;0;0;0;2;0;0;0;0;1;BEL;GK;28;1997;8;7;675;7,5;12;1,6;33;21;63,6;3;2;2;1;14,3;1;1;0;0;0,0
Patrick Pflücke;Mechelen;2526;BEL-Belgian Pro League;GER;MF;28;1996;6;4;290;3,2;0;1;1;0;0;0;0;0;0,0;0,31;0,31;0,0;0,31;GER;MF;28;1996;3,2;0;7;2;28,6;2,17;0,62;0,0;0,0;0;0;GER;MF;28;1996;6;290;48;8,1;3,2;4;69;1;2;8;0;1,83;6;3;3;0,93;1,37;GER;MF;28;1996;3,2;0;0;0;1;0;0;21;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Rafik Belghali;Mechelen;2526;BEL-Belgian Pro League;ALG;DF;23;2002;3;3;239;2,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ALG;DF;23;2002;2,7;0;1;0;0,0;0,38;0,0;0,0;;0;0;ALG;DF;23;2002;3;239;80;6,6;2,7;3;80;2;0;;0;2,33;3;2;1;0,38;0,75;ALG;DF;23;2002;2,7;1;0;0;2;1;1;3;4;3;0;;;;;;;;;;;;;;;;;;;;;;;
Redouane Halhal;Mechelen;2526;BEL-Belgian Pro League;MAR;DF;22;2003;33;32;2847;31,6;1;2;3;1;0;0;10;0;0,03;0,06;0,09;0,03;0,09;MAR;DF;22;2003;31,6;1;12;4;33,3;0,38;0,13;0,08;0,25;0;0;MAR;DF;22;2003;33;2847;86;79,1;31,6;32;88;29;1;26;0;1,18;37;49;-12;-0,38;-0,26;MAR;DF;22;2003;31,6;10;0;0;53;48;1;6;49;36;1;;;;;;;;;;;;;;;;;;;;;;;
Rob Schoofs;Mechelen;2526;BEL-Belgian Pro League;BEL;MF;31;1994;6;6;530;5,9;2;0;2;1;1;1;1;0;0,34;0,0;0,34;0,17;0,17;BEL;MF;31;1994;5,9;2;12;6;50,0;2,04;1,02;0,17;0,33;1;1;BEL;MF;31;1994;6;530;88;14,7;5,9;6;88;5;0;;0;1,83;7;6;1;0,17;0,58;BEL;MF;31;1994;5,9;1;0;0;5;7;0;4;6;5;0;;;;;;;;;;;;;;;;;;;;;;;
Ryan Teague;Mechelen;2526;BEL-Belgian Pro League;AUS;MF;23;2002;5;0;40;0,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;AUS;MF;23;2002;0,4;0;0;0;;0,0;0,0;;;0;0;AUS;MF;23;2002;5;40;8;1,1;0,4;0;;0;5;8;6;1,8;2;2;0;0,0;0,33;AUS;MF;23;2002;0,4;0;0;0;2;0;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Therence Koudou;Mechelen;2526;BEL-Belgian Pro League;FRA;MF;20;2004;37;36;3046;33,8;5;2;7;5;0;0;5;0;0,15;0,06;0,21;0,15;0,21;FRA;MF;20;2004;33,8;5;25;8;32,0;0,74;0,24;0,2;0,63;0;0;FRA;MF;20;2004;37;3046;82;84,6;33,8;36;84;20;1;30;2;1,14;38;50;-12;-0,35;-0,19;FRA;MF;20;2004;33,8;5;0;0;15;38;5;127;26;24;0;;;;;;;;;;;;;;;;;;;;;;;
Tijn Van Ingelgom;Mechelen;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;18;2007;0;;;;;0;;0;0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommy St. Jago;Mechelen;2526;BEL-Belgian Pro League;NED;DF;25;2000;28;25;2282;25,4;0;1;1;0;0;0;4;0;0,0;0,04;0,04;0,0;0,04;NED;DF;25;2000;25,4;0;6;0;0,0;0,24;0,0;0,0;;0;0;NED;DF;25;2000;28;2282;82;63,4;25,4;25;89;22;3;22;1;1,25;28;39;-11;-0,43;-0,3;NED;DF;25;2000;25,4;4;0;0;23;11;3;9;28;37;0;;;;;;;;;;;;;;;;;;;;;;;
Xander Van Der Velde;Mechelen;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;FW;19;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xavi Everaert;Mechelen;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;FW;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abdoul Karim Traoré;OH Leuven;2526;BEL-Belgian Pro League;GUI;FW,MF;18;2007;25;11;953;10,6;2;1;3;2;0;0;3;0;0,19;0,09;0,28;0,19;0,28;GUI;FW,MF;18;2007;10,6;2;34;8;23,5;3,21;0,76;0,06;0,25;0;0;GUI;FW,MF;18;2007;25;953;38;26,5;10,6;11;70;1;14;13;8;0,84;14;15;-1;-0,09;0,52;GUI;FW,MF;18;2007;10,6;3;0;0;23;13;11;16;3;5;0;;;;;;;;;;;;;;;;;;;;;;;
Ayumu Ohata;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JPN;DF;24;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Birger Verstraete;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF;31;1994;26;18;1710;19,0;0;0;0;0;0;0;10;2;0,0;0,0;0,0;0,0;0,0;BEL;MF;31;1994;19,0;0;4;0;0,0;0,21;0,0;0,0;;0;0;BEL;MF;31;1994;26;1710;66;47,5;19,0;18;83;8;8;28;3;1,31;21;29;-8;-0,42;0,1;BEL;MF;31;1994;19,0;10;2;1;30;20;0;3;34;26;0;;;;;;;;;;;;;;;;;;;;;;;
Bryang Kayo;OH Leuven;2526;BEL-Belgian Pro League;USA;MF;23;2002;5;1;99;1,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;MF;23;2002;1,1;0;0;0;;0,0;0,0;;;0;0;USA;MF;23;2002;5;99;20;2,8;1,1;1;45;0;4;14;4;1,0;0;0;0;0,0;0,49;USA;MF;23;2002;1,1;0;0;0;2;4;0;2;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Casper Terho;OH Leuven;2526;BEL-Belgian Pro League;FIN;MF,FW;22;2003;12;6;553;6,1;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;FIN;MF,FW;22;2003;6,1;0;20;8;40,0;3,25;1,3;0,0;0,0;0;0;FIN;MF,FW;22;2003;12;553;46;15,4;6,1;6;64;0;6;28;5;0,75;2;10;-8;-1,3;-0,98;FIN;MF,FW;22;2003;6,1;2;0;0;14;5;0;32;4;4;0;;;;;;;;;;;;;;;;;;;;;;;
Christ Souanga;OH Leuven;2526;BEL-Belgian Pro League;BEL;DF;18;2006;1;1;90;1,0;1;0;1;1;0;0;0;0;1,0;0,0;1,0;1,0;1,0;BEL;DF;18;2006;1,0;1;1;1;100,0;1,0;1,0;1,0;1,0;0;0;BEL;DF;18;2006;1;90;90;2,5;1,0;1;90;1;0;;5;1,0;1;1;0;0,0;0,49;BEL;DF;18;2006;1,0;0;0;0;2;0;0;0;3;0;0;;;;;;;;;;;;;;;;;;;;;;;
Chukwubuikem Ikwuemesi;OH Leuven;2526;BEL-Belgian Pro League;NGA;FW;23;2001;34;20;1815;20,2;4;0;4;4;0;0;4;0;0,2;0,0;0,2;0,2;0,2;NGA;FW;23;2001;20,2;4;46;18;39,1;2,28;0,89;0,09;0,22;0;0;NGA;FW;23;2001;34;1815;53;50,4;20,2;20;77;4;14;20;1;0,97;19;23;-4;-0,2;0,56;NGA;FW;23;2001;20,2;4;0;0;60;40;15;8;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Davis Opoku;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF,DF;17;2007;21;5;826;9,2;0;2;2;0;0;0;2;0;0,0;0,22;0,22;0,0;0,22;BEL;MF,DF;17;2007;9,2;0;4;1;25,0;0,44;0,11;0,0;0,0;0;0;BEL;MF,DF;17;2007;21;826;39;22,9;9,2;5;79;3;16;27;9;1,43;12;14;-2;-0,22;0,33;BEL;MF,DF;17;2007;9,2;2;0;0;16;15;0;21;16;23;0;;;;;;;;;;;;;;;;;;;;;;;
Ewoud Pletinckx;OH Leuven;2526;BEL-Belgian Pro League;BEL;DF;24;2000;40;40;3537;39,3;3;0;3;3;0;0;4;0;0,08;0,0;0,08;0,08;0,08;BEL;DF;24;2000;39,3;3;35;12;34,3;0,89;0,31;0,09;0,25;0;0;BEL;DF;24;2000;40;3537;88;98,3;39,3;40;88;39;0;;0;1,0;41;60;-19;-0,48;-0,48;BEL;DF;24;2000;39,3;4;0;0;30;4;1;15;43;35;2;;;;;;;;;;;;;;;;;;;;;;;
Hasan Bulut;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TUR;MF;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Henok Teklab;OH Leuven;2526;BEL-Belgian Pro League;GER;MF;26;1998;25;21;1632;18,1;3;0;3;3;0;0;4;0;0,17;0,0;0,17;0,17;0,17;GER;MF;26;1998;18,1;3;22;7;31,8;1,21;0,39;0,14;0,43;0;0;GER;MF;26;1998;25;1632;65;45,3;18,1;21;74;8;4;20;8;1,04;20;25;-5;-0,28;0,36;GER;MF;26;1998;18,1;4;0;0;18;9;6;36;13;27;0;;;;;;;;;;;;;;;;;;;;;;;
Jovan Mijatović;OH Leuven;2526;BEL-Belgian Pro League;SRB;FW,MF;20;2005;14;7;722;8,0;0;1;1;0;0;0;2;0;0,0;0,12;0,12;0,0;0,12;SRB;FW,MF;20;2005;8,0;0;15;4;26,7;1,87;0,5;0,0;0,0;0;0;SRB;FW,MF;20;2005;14;722;52;20,1;8,0;7;81;0;7;22;6;0,93;8;17;-9;-1,12;-0,81;SRB;FW,MF;20;2005;8,0;2;0;0;12;14;2;10;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Kyan Vaesen;OH Leuven;2526;BEL-Belgian Pro League;BEL;FW,MF;24;2001;13;7;563;6,3;1;0;1;1;0;0;2;0;0,16;0,0;0,16;0,16;0,16;BEL;FW,MF;24;2001;6,3;1;11;5;45,5;1,76;0,8;0,09;0,2;0;0;BEL;FW,MF;24;2001;13;563;43;15,6;6,3;7;67;0;6;16;4;1,08;10;14;-4;-0,64;-0,19;BEL;FW,MF;24;2001;6,3;2;0;0;4;5;7;3;2;3;0;;;;;;;;;;;;;;;;;;;;;;;
Liam McAlinney;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IRL;DF;19;2006;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mathieu Maertens;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF,FW;30;1995;35;12;1283;14,3;1;3;4;1;0;0;5;0;0,07;0,21;0,28;0,07;0,28;BEL;MF,FW;30;1995;14,3;1;52;17;32,7;3,65;1,19;0,02;0,06;0;0;BEL;MF,FW;30;1995;35;1283;37;35,6;14,3;12;73;3;23;18;2;1,0;13;21;-8;-0,56;-0,13;BEL;MF,FW;30;1995;14,3;5;0;0;34;32;8;21;11;13;0;;;;;;;;;;;;;;;;;;;;;;;
Matteo Heremans;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF;19;2006;1;0;45;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;19;2006;0,5;0;0;0;;0,0;0,0;;;0;0;BEL;MF;19;2006;1;45;45;1,3;0,5;0;;0;1;45;0;1,0;0;3;-3;-6,0;-5,59;BEL;MF;19;2006;0,5;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Maxence Prevot;OH Leuven;2526;BEL-Belgian Pro League;FRA;GK;28;1997;9;8;742;8,2;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;FRA;GK;28;1997;8,2;0;0;0;;0,0;0,0;;;0;0;FRA;GK;28;1997;9;742;82;20,6;8,2;8;90;8;1;22;28;1,44;10;13;-3;-0,36;0,14;FRA;GK;28;1997;8,2;1;0;0;0;3;0;0;0;0;0;FRA;GK;28;1997;9;8;742;8,2;13;1,58;39;26;66,7;3;1;4;3;37,5;3;3;0;0;0,0
Milan Gigot;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nachon Nsingi;OH Leuven;2526;BEL-Belgian Pro League;BEL;FW;24;2001;6;0;52;0,6;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;BEL;FW;24;2001;0,6;0;0;0;;0,0;0,0;;;0;0;BEL;FW;24;2001;6;52;9;1,4;0,6;0;;0;6;9;0;0,67;1;3;-2;-3,46;-3,03;BEL;FW;24;2001;0,6;3;0;0;4;0;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Noë Dussenne;OH Leuven;2526;BEL-Belgian Pro League;BEL;DF;33;1992;23;22;1869;20,8;1;0;1;1;0;0;6;0;0,05;0,0;0,05;0,05;0,05;BEL;DF;33;1992;20,8;1;18;4;22,2;0,87;0,19;0,06;0,25;0;0;BEL;DF;33;1992;23;1869;81;51,9;20,8;22;83;13;1;45;3;1,13;19;24;-5;-0,24;0,49;BEL;DF;33;1992;20,8;6;0;0;26;16;4;1;34;20;0;;;;;;;;;;;;;;;;;;;;;;;
Owen Jochmans;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;22;2003;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roggerio Nyakossi;OH Leuven;2526;BEL-Belgian Pro League;SUI;DF;21;2004;27;26;2237;24,9;4;0;4;4;0;0;4;0;0,16;0,0;0,16;0,16;0,16;SUI;DF;21;2004;24,9;4;13;5;38,5;0,52;0,2;0,31;0,8;0;0;SUI;DF;21;2004;27;2237;83;62,1;24,9;26;86;20;1;11;10;0,96;23;40;-17;-0,68;-0,55;SUI;DF;21;2004;24,9;4;0;0;10;5;1;3;33;15;0;;;;;;;;;;;;;;;;;;;;;;;
Roméo Monticelli;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;19;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian Murru;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF;18;2007;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;18;2007;0,0;0;0;0;;0,0;0,0;;;0;0;BEL;MF;18;2007;1;1;1;0,0;0,0;0;;0;1;1;0;0,0;0;0;0;0,0;0,48;BEL;MF;18;2007;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Siebe Schrijvers;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF;29;1996;30;25;2115;23,5;3;3;6;1;2;3;6;0;0,13;0,13;0,26;0,04;0,17;BEL;MF;29;1996;23,5;3;29;4;13,8;1,23;0,17;0,1;0,75;2;3;BEL;MF;29;1996;30;2115;71;58,8;23,5;25;81;14;5;18;0;0,83;19;35;-16;-0,68;-0,5;BEL;MF;29;1996;23,5;6;0;0;40;28;0;105;27;39;0;;;;;;;;;;;;;;;;;;;;;;;
Sory Kaba;OH Leuven;2526;BEL-Belgian Pro League;GUI;FW;30;1995;30;16;1600;17,8;6;2;8;5;1;1;6;0;0,34;0,11;0,45;0,28;0,39;GUI;FW;30;1995;17,8;6;41;13;31,7;2,31;0,73;0,15;0,46;1;1;GUI;FW;30;1995;30;1600;53;44,4;17,8;16;82;8;14;20;1;0,97;19;25;-6;-0,34;0,25;GUI;FW;30;1995;17,8;6;0;0;48;22;15;4;1;7;0;;;;;;;;;;;;;;;;;;;;;;;
Takahiro Akimoto;OH Leuven;2526;BEL-Belgian Pro League;JPN;DF,MF;27;1998;31;30;2711;30,1;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;JPN;DF,MF;27;1998;30,1;0;20;6;30,0;0,66;0,2;0,0;0,0;0;0;JPN;DF,MF;27;1998;31;2711;87;75,3;30,1;30;90;30;1;11;1;1,1;37;47;-10;-0,33;0,58;JPN;DF,MF;27;1998;30,1;4;0;0;27;34;1;46;40;41;0;;;;;;;;;;;;;;;;;;;;;;;
