player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Maroan Sannadi;Athletic Club;2526;ESP-La Liga;MAR;FW;24;2001;10;2;288;3,2;1;0;1;1;0;0;2;0;0,31;0,0;0,31;0,31;0,31;MAR;FW;24;2001;3,2;1;8;4;50,0;2,5;1,25;0,13;0,25;0;0;MAR;FW;24;2001;10;288;29;8,4;3,2;2;56;0;8;22;4;1,3;4;8;-4;-1,25;-0,93;MAR;FW;24;2001;3,2;2;0;0;8;5;3;2;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Mikel Jauregizar;Athletic Club;2526;ESP-La Liga;ESP;MF;21;2003;36;34;2831;31,5;2;0;2;2;0;0;6;1;0,06;0,0;0,06;0,06;0,06;ESP;MF;21;2003;31,5;2;39;11;28,2;1,24;0,35;0,05;0,18;0;0;ESP;MF;21;2003;36;2831;79;82,8;31,5;34;82;19;2;29;0;1,17;30;45;-15;-0,48;-0,48;ESP;MF;21;2003;31,5;6;1;1;49;34;0;72;48;45;0;;;;;;;;;;;;;;;;;;;;;;;
Mikel Santos;Athletic Club;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;20;2004;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mikel Vesga;Athletic Club;2526;ESP-La Liga;ESP;MF;32;1993;23;1;465;5,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;32;1993;5,2;0;3;0;0,0;0,58;0,0;0,0;;0;0;ESP;MF;32;1993;23;465;20;13,6;5,2;1;45;0;22;19;13;1,13;6;13;-7;-1,35;-1,11;ESP;MF;32;1993;5,2;0;0;0;8;7;0;4;9;10;0;;;;;;;;;;;;;;;;;;;;;;;
Nico Williams;Athletic Club;2526;ESP-La Liga;ESP;MF;23;2002;25;20;1674;18,6;6;3;9;5;1;2;2;0;0,32;0,16;0,48;0,27;0,43;ESP;MF;23;2002;18,6;6;46;16;34,8;2,47;0,86;0,13;0,38;1;2;ESP;MF;23;2002;25;1674;67;48,9;18,6;20;74;2;5;40;0;1,32;24;27;-3;-0,16;0,46;ESP;MF;23;2002;18,6;2;0;0;26;29;7;76;7;9;0;;;;;;;;;;;;;;;;;;;;;;;
Nicolás Serrano;Athletic Club;2526;ESP-La Liga;ESP;MF;22;2003;16;4;366;4,1;1;0;1;1;0;0;0;0;0,25;0,0;0,25;0,25;0,25;ESP;MF;22;2003;4,1;1;16;4;25,0;3,93;0,98;0,06;0,25;0;0;ESP;MF;22;2003;16;366;23;10,7;4,1;4;60;0;12;11;20;1,31;5;6;-1;-0,25;0,17;ESP;MF;22;2003;4,1;0;0;0;10;8;0;42;2;5;0;;;;;;;;;;;;;;;;;;;;;;;
Oihan Sancet;Athletic Club;2526;ESP-La Liga;ESP;MF;25;2000;28;22;1788;19,9;4;0;4;2;2;2;4;1;0,2;0,0;0,2;0,1;0,1;ESP;MF;25;2000;19,9;4;48;15;31,3;2,42;0,76;0,08;0,27;2;2;ESP;MF;25;2000;28;1788;64;52,3;19,9;22;71;2;6;37;0;1,0;17;25;-8;-0,4;-0,02;ESP;MF;25;2000;19,9;4;1;0;28;28;0;23;3;14;0;;;;;;;;;;;;;;;;;;;;;;;
Roberto Navarro;Athletic Club;2526;ESP-La Liga;ESP;MF;23;2002;32;10;1307;14,5;6;1;7;6;0;0;1;0;0,41;0,07;0,48;0,41;0,48;ESP;MF;23;2002;14,5;6;21;10;47,6;1,45;0,69;0,29;0,6;0;0;ESP;MF;23;2002;32;1307;41;38,2;14,5;10;70;3;22;28;3;1,19;23;23;0;0,0;0,64;ESP;MF;23;2002;14,5;1;0;0;18;16;4;74;7;10;0;;;;;;;;;;;;;;;;;;;;;;;
Selton Sánchez;Athletic Club;2526;ESP-La Liga;ESP;MF;18;2007;7;2;196;2,2;0;1;1;0;0;0;0;0;0,0;0,46;0,46;0,0;0,46;ESP;MF;18;2007;2,2;0;4;1;25,0;1,84;0,46;0,0;0,0;0;0;ESP;MF;18;2007;7;196;28;5,7;2,2;2;54;0;5;18;13;1,43;3;4;-1;-0,46;-0,07;ESP;MF;18;2007;2,2;0;0;0;5;5;1;0;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Unai Eguíluz;Athletic Club;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;23;2002;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Unai Gómez;Athletic Club;2526;ESP-La Liga;ESP;MF;22;2003;26;12;936;10,4;1;1;2;1;0;0;1;0;0,1;0,1;0,19;0,1;0,19;ESP;MF;22;2003;10,4;1;23;7;30,4;2,21;0,67;0,04;0,14;0;0;ESP;MF;22;2003;26;936;36;27,4;10,4;12;53;0;14;21;10;1,31;9;24;-15;-1,44;-1,44;ESP;MF;22;2003;10,4;1;0;0;12;6;4;23;3;8;0;;;;;;;;;;;;;;;;;;;;;;;
Unai Simón;Athletic Club;2526;ESP-La Liga;ESP;GK;28;1997;37;37;3330;37,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;28;1997;37,0;0;0;0;;0,0;0,0;;;0;0;ESP;GK;28;1997;37;3330;90;97,4;37,0;37;90;37;0;;1;1,22;41;54;-13;-0,35;1,65;ESP;GK;28;1997;37,0;1;0;0;0;8;0;0;0;0;0;ESP;GK;28;1997;37;37;3330;37,0;54;1,46;151;97;64,2;13;6;18;6;16,2;6;3;2;1;40,0
Unai Vencedor Paris;Athletic Club;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;24;2000;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Urko Izeta;Athletic Club;2526;ESP-La Liga;ESP;FW;25;1999;13;1;193;2,1;1;0;1;1;0;0;2;0;0,47;0,0;0,47;0,47;0,47;ESP;FW;25;1999;2,1;1;11;5;45,5;5,13;2,33;0,09;0,2;0;0;ESP;FW;25;1999;13;193;15;5,6;2,1;1;56;0;12;11;21;1,08;5;4;1;0,47;0,91;ESP;FW;25;1999;2,1;2;0;0;5;1;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Yeray Álvarez;Athletic Club;2526;ESP-La Liga;ESP;DF;30;1995;7;6;513;5,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;30;1995;5,7;0;1;0;0,0;0,18;0,0;0,0;;0;0;ESP;DF;30;1995;7;513;73;15,0;5,7;6;78;4;1;45;2;1,0;7;9;-2;-0,35;0,05;ESP;DF;30;1995;5,7;0;0;0;3;5;0;2;14;1;0;;;;;;;;;;;;;;;;;;;;;;;
Yuri Berchiche;Athletic Club;2526;ESP-La Liga;ESP;DF;35;1990;32;31;2705;30,1;0;6;6;0;0;0;5;0;0,0;0,2;0,2;0,0;0,2;ESP;DF;35;1990;30,1;0;24;5;20,8;0,8;0,17;0,0;0,0;0;0;ESP;DF;35;1990;32;2705;85;79,1;30,1;31;86;27;1;45;2;1,38;36;40;-4;-0,13;1,25;ESP;DF;35;1990;30,1;5;0;0;26;34;3;64;34;29;0;;;;;;;;;;;;;;;;;;;;;;;
Álex Berenguer;Athletic Club;2526;ESP-La Liga;ESP;MF;30;1995;31;25;2154;23,9;2;3;5;2;0;0;4;0;0,08;0,13;0,21;0,08;0,21;ESP;MF;30;1995;23,9;2;44;20;45,5;1,84;0,84;0,05;0,1;0;0;ESP;MF;30;1995;31;2154;69;63,0;23,9;25;78;10;6;32;1;0,97;24;31;-7;-0,29;0,28;ESP;MF;30;1995;23,9;4;0;0;28;38;6;199;13;17;1;;;;;;;;;;;;;;;;;;;;;;;
Ademola Lookman;Atlético Madrid;2526;ESP-La Liga;NGA;FW,MF;27;1997;12;9;617;6,9;4;0;4;3;1;1;1;0;0,58;0,0;0,58;0,44;0,44;NGA;FW,MF;27;1997;6,9;4;21;5;23,8;3,06;0,73;0,19;0,8;1;1;NGA;FW,MF;27;1997;12;617;51;18,0;6,9;9;60;0;3;24;2;1,5;9;11;-2;-0,29;-0,93;NGA;FW,MF;27;1997;6,9;1;0;0;7;10;7;12;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Aleksa Puric;Atlético Madrid;2526;ESP-La Liga;SRB;DF;22;2003;2;0;46;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SRB;DF;22;2003;0,5;0;0;0;;0,0;0,0;;;0;0;SRB;DF;22;2003;2;46;23;1,3;0,5;0;;0;2;23;6;1,5;0;1;-1;-1,96;-2,46;SRB;DF;22;2003;0,5;0;0;0;1;1;0;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;;
Alexander Sørloth;Atlético Madrid;2526;ESP-La Liga;NOR;FW;29;1995;35;20;1980;22,0;13;0;13;13;0;0;4;1;0,59;0,0;0,59;0,59;0,59;NOR;FW;29;1995;22,0;13;68;35;51,5;3,09;1,59;0,19;0,37;0;0;NOR;FW;29;1995;35;1980;57;57,9;22,0;20;76;9;15;31;0;1,8;35;27;8;0,36;-0,26;NOR;FW;29;1995;22,0;4;1;0;30;16;11;10;0;7;0;;;;;;;;;;;;;;;;;;;;;;;
Alvaro Moreno;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;19;2006;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antoine Griezmann;Atlético Madrid;2526;ESP-La Liga;FRA;FW;34;1991;34;13;1481;16,5;7;4;11;7;0;0;1;0;0,43;0,24;0,67;0,43;0,67;FRA;FW;34;1991;16,5;7;47;25;53,2;2,86;1,52;0,15;0,28;0;0;FRA;FW;34;1991;34;1481;44;43,3;16,5;13;70;4;21;27;1;1,86;32;23;9;0,55;0,13;FRA;FW;34;1991;16,5;1;0;0;4;10;15;80;8;9;0;;;;;;;;;;;;;;;;;;;;;;;
Carlos Martín;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;FW,MF;23;2002;0;;;;;0;;0;0;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clément Lenglet;Atlético Madrid;2526;ESP-La Liga;FRA;DF;30;1995;19;17;1391;15,5;0;1;1;0;0;0;6;1;0,0;0,06;0,06;0,0;0,06;FRA;DF;30;1995;15,5;0;5;0;0,0;0,32;0,0;0,0;;0;0;FRA;DF;30;1995;19;1391;73;40,7;15,5;17;80;12;2;19;15;1,63;24;21;3;0,19;-0,47;FRA;DF;30;1995;15,5;6;1;1;22;7;0;2;20;10;0;;;;;;;;;;;;;;;;;;;;;;;
Conor Gallagher;Atlético Madrid;2526;ESP-La Liga;ENG;MF;25;2000;19;4;679;7,5;2;0;2;2;0;0;2;0;0,27;0,0;0,27;0,27;0,27;ENG;MF;25;2000;7,5;2;13;5;38,5;1,72;0,66;0,15;0,4;0;0;ENG;MF;25;2000;19;679;36;19,9;7,5;4;65;1;15;28;0;2,0;15;7;8;1,06;0,73;ENG;MF;25;2000;7,5;2;0;0;18;9;2;11;11;12;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Martinez;Atlético Madrid;2526;ESP-La Liga;ESP;DF;21;2004;1;1;90;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;21;2004;1,0;0;0;0;;0,0;0,0;;;0;0;ESP;DF;21;2004;1;90;90;2,6;1,0;1;90;1;0;;3;0,0;1;2;-1;-1,0;-1,51;ESP;DF;21;2004;1,0;0;0;0;1;0;0;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Dávid Hancko;Atlético Madrid;2526;ESP-La Liga;SVK;DF;27;1997;30;27;2432;27,0;0;2;2;0;0;0;2;0;0,0;0,07;0,07;0,0;0,07;SVK;DF;27;1997;27,0;0;21;5;23,8;0,78;0,19;0,0;0,0;0;0;SVK;DF;27;1997;30;2432;81;71,1;27,0;27;87;24;3;25;4;1,9;48;31;17;0,63;0,54;SVK;DF;27;1997;27,0;2;0;0;15;4;2;29;19;27;0;;;;;;;;;;;;;;;;;;;;;;;
Gerónimo Spina;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ARG;DF;20;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Giacomo Raspadori;Atlético Madrid;2526;ESP-La Liga;ITA;FW;25;2000;12;1;236;2,6;0;1;1;0;0;0;1;0;0,0;0,38;0,38;0,0;0,38;ITA;FW;25;2000;2,6;0;7;3;42,9;2,67;1,14;0,0;0,0;0;0;ITA;FW;25;2000;12;236;20;6,9;2,6;1;61;0;11;16;7;1,83;5;4;1;0,38;-0,1;ITA;FW;25;2000;2,6;1;0;0;3;7;2;9;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Giuliano Simeone;Atlético Madrid;2526;ESP-La Liga;ARG;MF,FW;22;2002;31;25;2099;23,3;4;6;10;4;0;0;2;0;0,17;0,26;0,43;0,17;0,43;ARG;MF,FW;22;2002;23,3;4;36;14;38,9;1,54;0,6;0,11;0,29;0;0;ARG;MF,FW;22;2002;31;2099;68;61,4;23,3;25;75;7;6;35;2;1,9;42;26;16;0,69;0,55;ARG;MF,FW;22;2002;23,3;2;0;0;21;40;7;48;20;25;0;;;;;;;;;;;;;;;;;;;;;;;
Iker Luque;Atlético Madrid;2526;ESP-La Liga;ESP;DF;20;2005;1;0;28;0,3;1;0;1;1;0;0;0;0;3,21;0,0;3,21;3,21;3,21;ESP;DF;20;2005;0,3;1;3;2;66,7;9,64;6,43;0,33;0,5;0;0;ESP;DF;20;2005;1;28;28;0,8;0,3;0;;0;1;28;6;3,0;2;0;2;6,43;6,0;ESP;DF;20;2005;0,3;0;0;0;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Ilias Kostis;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GRE;DF;22;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan Oblak;Atlético Madrid;2526;ESP-La Liga;SVN;GK;32;1993;30;30;2700;30,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SVN;GK;32;1993;30,0;0;0;0;;0,0;0,0;;;0;0;SVN;GK;32;1993;30;2700;90;78,9;30,0;30;90;30;0;;3;1,9;51;31;20;0,67;0,92;SVN;GK;32;1993;30,0;0;0;0;0;4;0;0;0;0;0;SVN;GK;32;1993;30;30;2700;30,0;31;1,03;106;75;70,8;17;6;7;11;36,7;3;2;0;1;0,0
Jano Monserrate;Atlético Madrid;2526;ESP-La Liga;ESP;MF;19;2006;2;0;23;0,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;19;2006;0,3;0;1;1;100,0;3,91;3,91;0,0;0,0;0;0;ESP;MF;19;2006;2;23;12;0,7;0,3;0;;0;2;12;7;0,5;0;0;0;0,0;-0,48;ESP;MF;19;2006;0,3;0;0;0;2;1;0;3;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Javi Galán;Atlético Madrid;2526;ESP-La Liga;ESP;DF;30;1994;5;1;134;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;30;1994;1,5;0;0;0;;0,0;0,0;;;0;0;ESP;DF;30;1994;5;134;27;3,9;1,5;1;72;0;4;16;13;2,2;2;2;0;0,0;-0,49;ESP;DF;30;1994;1,5;0;0;0;2;3;2;5;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Javi Morcillo;Atlético Madrid;2526;ESP-La Liga;ESP;MF;19;2006;5;1;172;1,9;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;19;2006;1,9;0;2;0;0,0;1,05;0,0;0,0;;0;0;ESP;MF;19;2006;5;172;34;5,0;1,9;1;62;0;4;28;3;1,2;0;1;-1;-0,52;-1,05;ESP;MF;19;2006;1,9;2;0;0;6;2;0;0;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Javier Boñar;Atlético Madrid;2526;ESP-La Liga;ESP;DF;20;2005;4;3;299;3,3;1;0;1;1;0;0;0;0;0,3;0,0;0,3;0,3;0,3;ESP;DF;20;2005;3,3;1;2;1;50,0;0,6;0,3;0,5;1,0;0;0;ESP;DF;20;2005;4;299;75;8,7;3,3;3;90;2;1;30;6;0,75;5;5;0;0,0;-0,52;ESP;DF;20;2005;3,3;0;0;0;2;2;0;3;0;3;0;;;;;;;;;;;;;;;;;;;;;;;
Javier Serrano;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;22;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cardoso;Atlético Madrid;2526;ESP-La Liga;USA;MF;23;2001;15;12;887;9,9;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;USA;MF;23;2001;9,9;0;2;0;0,0;0,2;0,0;0,0;;0;0;USA;MF;23;2001;15;887;59;25,9;9,9;12;66;3;3;31;9;1,47;15;13;2;0,2;-0,37;USA;MF;23;2001;9,9;5;0;0;23;14;0;3;16;21;0;;;;;;;;;;;;;;;;;;;;;;;
José María Giménez;Atlético Madrid;2526;ESP-La Liga;URU;DF;30;1995;16;13;1178;13,1;0;1;1;0;0;0;3;0;0,0;0,08;0,08;0,0;0,08;URU;DF;30;1995;13,1;0;13;3;23,1;0,99;0,23;0,0;0,0;0;0;URU;DF;30;1995;16;1178;74;34,4;13,1;13;85;12;3;26;4;1,88;20;14;6;0,46;-0,02;URU;DF;30;1995;13,1;3;0;0;20;10;1;0;15;12;0;;;;;;;;;;;;;;;;;;;;;;;
Juan Musso;Atlético Madrid;2526;ESP-La Liga;ARG;GK;31;1994;8;8;720;8,0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ARG;GK;31;1994;8,0;0;0;0;;0,0;0,0;;;0;0;ARG;GK;31;1994;8;720;90;21,1;8,0;8;90;8;0;;28;1,5;11;13;-2;-0,25;-0,92;ARG;GK;31;1994;8,0;2;0;0;1;3;0;0;0;0;0;ARG;GK;31;1994;8;8;720;8,0;13;1,62;35;22;62,9;4;0;4;3;37,5;3;3;0;0;0,0
Julio Diaz;Atlético Madrid;2526;ESP-La Liga;ESP;DF;20;2005;4;4;310;3,4;0;1;1;0;0;0;2;0;0,0;0,29;0,29;0,0;0,29;ESP;DF;20;2005;3,4;0;1;0;0,0;0,29;0,0;0,0;;0;0;ESP;DF;20;2005;4;310;78;9,1;3,4;4;78;2;0;;11;1,5;6;4;2;0,58;0,12;ESP;DF;20;2005;3,4;2;0;0;4;3;1;6;4;3;0;;;;;;;;;;;;;;;;;;;;;;;
Julián Álvarez;Atlético Madrid;2526;ESP-La Liga;ARG;FW;25;2000;29;22;1895;21,1;8;4;12;6;2;3;2;0;0,38;0,19;0,57;0,28;0,47;ARG;FW;25;2000;21,1;8;54;26;48,1;2,56;1,23;0,15;0,31;2;3;ARG;FW;25;2000;29;1895;65;55,4;21,1;22;74;6;7;38;3;1,97;35;20;15;0,71;0,54;ARG;FW;25;2000;21,1;2;0;0;14;18;2;86;3;13;0;;;;;;;;;;;;;;;;;;;;;;;
Koke;Atlético Madrid;2526;ESP-La Liga;ESP;MF;33;1992;34;24;2219;24,7;2;2;4;2;0;0;6;0;0,08;0,08;0,16;0,08;0,16;ESP;MF;33;1992;24,7;2;14;4;28,6;0,57;0,16;0,14;0,5;0;0;ESP;MF;33;1992;34;2219;65;64,9;24,7;24;79;14;10;32;2;2,0;43;28;15;0,61;0,38;ESP;MF;33;1992;24,7;6;0;0;21;22;0;44;19;30;0;;;;;;;;;;;;;;;;;;;;;;;
Marc Pubill;Atlético Madrid;2526;ESP-La Liga;ESP;DF;22;2003;19;15;1381;15,3;1;1;2;1;0;0;2;0;0,07;0,07;0,13;0,07;0,13;ESP;DF;22;2003;15,3;1;11;4;36,4;0,72;0,26;0,09;0,25;0;0;ESP;DF;22;2003;19;1381;73;40,4;15,3;15;85;13;4;25;16;2,0;26;16;10;0,65;0,3;ESP;DF;22;2003;15,3;2;0;0;16;14;1;8;18;15;0;;;;;;;;;;;;;;;;;;;;;;;
Marcos Llorente;Atlético Madrid;2526;ESP-La Liga;ESP;DF,MF;30;1995;29;25;2181;24,2;0;4;4;0;0;0;7;1;0,0;0,17;0,17;0,0;0,17;ESP;DF,MF;30;1995;24,2;0;18;6;33,3;0,74;0,25;0,0;0,0;0;0;ESP;DF,MF;30;1995;29;2181;75;63,8;24,2;25;83;19;4;28;1;1,97;45;26;19;0,78;0,86;ESP;DF,MF;30;1995;24,2;7;1;1;28;11;4;49;13;41;0;;;;;;;;;;;;;;;;;;;;;;;
Mario de Luis;Atlético Madrid;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;23;2002;0;;;;;0;;0;0;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matteo Ruggeri;Atlético Madrid;2526;ESP-La Liga;ITA;DF;23;2002;26;20;1774;19,7;0;3;3;0;0;0;4;0;0,0;0,15;0,15;0,0;0,15;ITA;DF;23;2002;19,7;0;5;2;40,0;0,25;0,1;0,0;0,0;0;0;ITA;DF;23;2002;26;1774;68;51,9;19,7;20;81;13;6;27;11;1,69;33;23;10;0,51;0,07;ITA;DF;23;2002;19,7;4;0;0;28;2;1;86;20;23;0;;;;;;;;;;;;;;;;;;;;;;;
Miguel Cubo;Atlético Madrid;2526;ESP-La Liga;ESP;FW;17;2008;2;0;50;0,6;1;0;1;1;0;0;0;0;1,8;0,0;1,8;1,8;1,8;ESP;FW;17;2008;0,6;1;3;2;66,7;5,4;3,6;0,33;0,5;0;0;ESP;FW;17;2008;2;50;25;1,5;0,6;0;;0;2;25;4;1,5;2;0;2;3,6;3,17;ESP;FW;17;2008;0,6;0;0;0;1;3;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Nahuel Molina;Atlético Madrid;2526;ESP-La Liga;ARG;DF,MF;27;1998;26;13;1331;14,8;2;2;4;2;0;0;4;0;0,14;0,14;0,27;0,14;0,27;ARG;DF,MF;27;1998;14,8;2;14;4;28,6;0,95;0,27;0,14;0,5;0;0;ARG;DF,MF;27;1998;26;1331;51;38,9;14,8;13;84;11;13;19;9;1,88;20;18;2;0,14;-0,55;ARG;DF,MF;27;1998;14,8;4;0;0;14;5;5;49;14;24;0;;;;;;;;;;;;;;;;;;;;;;;
Nicolás González;Atlético Madrid;2526;ESP-La Liga;ARG;MF,DF;27;1998;24;18;1448;16,1;5;0;5;5;0;0;4;1;0,31;0,0;0,31;0,31;0,31;ARG;MF,DF;27;1998;16,1;5;43;21;48,8;2,67;1,31;0,12;0,24;0;0;ARG;MF,DF;27;1998;24;1448;60;42,3;16,1;18;70;5;6;31;0;2,0;28;15;13;0,81;0,58;ARG;MF,DF;27;1998;16,1;4;1;0;28;25;2;27;11;16;0;;;;;;;;;;;;;;;;;;;;;;;
Obed Vargas;Atlético Madrid;2526;ESP-La Liga;MEX;MF;19;2005;12;8;740;8,2;0;1;1;0;0;0;2;0;0,0;0,12;0,12;0,0;0,12;MEX;MF;19;2005;8,2;0;5;0;0,0;0,61;0,0;0,0;;0;0;MEX;MF;19;2005;12;740;62;21,6;8,2;8;80;5;4;24;4;1,25;12;14;-2;-0,24;-0,91;MEX;MF;19;2005;8,2;2;0;0;4;9;1;6;8;16;0;;;;;;;;;;;;;;;;;;;;;;;
Pablo Barrios;Atlético Madrid;2526;ESP-La Liga;ESP;MF;22;2003;23;20;1661;18,5;1;1;2;1;0;0;0;0;0,05;0,05;0,11;0,05;0,11;ESP;MF;22;2003;18,5;1;23;6;26,1;1,25;0,33;0,04;0,17;0;0;ESP;MF;22;2003;23;1661;72;48,6;18,5;20;78;13;3;34;0;1,96;30;16;14;0,76;0,55;ESP;MF;22;2003;18,5;0;0;0;12;23;0;30;26;16;0;;;;;;;;;;;;;;;;;;;;;;;
Rayane Belaid;Atlético Madrid;2526;ESP-La Liga;ESP;MF,FW;20;2005;2;2;132;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF,FW;20;2005;1,5;0;4;0;0,0;2,73;0,0;0,0;;0;0;ESP;MF,FW;20;2005;2;132;66;3,9;1,5;2;66;0;0;;5;1,5;1;2;-1;-0,68;-1,2;ESP;MF,FW;20;2005;1,5;0;0;0;1;1;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
